./programa
Resposta para a busca 1
281, 30/04/2018, 157, SAO PAULO, NULO, MOTOROLA
912, 01/01/2020, 157, SAO PAULO, ROUBO (ART. 157) - VEICULO, APPLE
1206, 28/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
893, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
1353, 28/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, ASUS
968, 29/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
587, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - VEICULO, ASUS
969, 30/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1018, 08/04/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
553, 02/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, XIAOMI
1450, 28/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
1269, 27/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, XIAOMI
1376, 28/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
1199, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
1462, 28/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, ASUS
214, 30/04/2018, NULO, SAO PAULO, A.I.-ROUBO (ART. 157) - VEICULO, SAMSUNG
96, 11/11/2018, 155, SAO PAULO, NULO, SAMSUNG
948, 01/01/2020, 157, SAO PAULO, ROUBO (ART. 157) - VEICULO, APPLE
961, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - TRANSEUNTE, NULO
335, 05/01/2018, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
252, 30/04/2018, 157, SAO PAULO, NULO, MOTOROLA
1185, 30/11/2021, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO, APPLE
549, 02/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
190, 29/11/2018, NULO, SAO PAULO, FURTO (ART. 155) - OUTROS, OUTROS
455, 30/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
374, 27/04/2018, 157, SAO PAULO, ROUBO (ART. 157) - ESTABELECIMENTO COMERCIAL, MOTOROLA
822, 01/01/2020, 157, SAO PAULO, ROUBO (ART. 157) - APLICATIVO DE MOBILIDADE URBANA, SAMSUNG
636, 30/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, APPLE
102, 30/11/2018, 155, SAO PAULO, NULO, MOTOROLA
1101, 09/01/2020, 155, SAO PAULO, FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO, SAMSUNG
1008, 20/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, ASUS
1097, 28/08/2020, 155, SAO PAULO, FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO, SAMSUNG
526, 02/01/2019, 155, SAO PAULO, FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO, SAMSUNG
1288, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
82, 30/11/2018, 155, SAO PAULO, NULO, MOTOROLA
1104, 31/08/2020, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - INTERIOR ESTABELECIMENTO, SAMSUNG
500, 26/01/2019, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - INTERIOR TRANSPORTE COLETIVO, SAMSUNG
942, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - RESIDENCIA, SAMSUNG
540, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - TRANSEUNTE, APPLE
296, 05/01/2018, 157, SAO PAULO, NULO, APPLE
337, 05/01/2018, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
266, 30/04/2018, 157, SAO PAULO, NULO, MOTOROLA
1030, 31/08/2020, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO, SAMSUNG
618, 09/01/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
970, 28/08/2020, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - TRANSEUNTE, NULO
561, 31/01/2019, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO, SAMSUNG
278, 05/01/2018, 157, SAO PAULO, NULO, SAMSUNG
172, 30/11/2018, NULO, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
451, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
274, 30/04/2018, 157, SAO PAULO, NULO, SAMSUNG
662, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - INTERIOR DE VEICULO, SAMSUNG
1187, 25/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
1297, 30/11/2021, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - OUTROS, APPLE
109, 30/11/2018, 155, SAO PAULO, NULO, MOTOROLA
103, 30/11/2018, 155, SAO PAULO, NULO, SAMSUNG
105, 30/11/2018, 155, SAO PAULO, NULO, APPLE
1114, 29/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1241, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, LG
1065, 09/01/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
1257, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
163, 30/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
1292, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
151, 30/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
719, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, NULO
484, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
796, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - VEICULO, SAMSUNG
1274, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
453, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
387, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
670, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - INTERIOR DE VEICULO, MOTOROLA
749, 09/01/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
150, 29/11/2018, 155, SAO PAULO, FURTO (ART. 155) - TRANSEUNTE, NULO
639, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
1201, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, ASUS
707, 30/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
1453, 28/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
629, 09/01/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, XIAOMI
261, 30/04/2018, 157, SAO PAULO, NULO, MOTOROLA
986, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
393, 31/01/2019, 155, SAO PAULO, A.I.-FURTO QUALIFICADO (ART. 155) - TRANSEUNTE, APPLE
901, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
481, 31/01/2019, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - TRANSEUNTE, APPLE
1234, 09/01/2021, 147, SAO PAULO, AMEACA (ART. 147), NULO
927, 01/01/2020, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
1034, 09/01/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
1085, 09/01/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
586, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
1038, 26/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MULTILASER
186, 30/11/2018, NULO, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
576, 30/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
1254, 27/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
193, 30/11/2018, NULO, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
598, 29/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
581, 29/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
1236, 27/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
422, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
325, 30/04/2018, 157, SAO PAULO, ROUBO (ART. 157) - INTERIOR DE VEICULO, ASUS
976, 31/08/2020, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - INTERIOR TRANSPORTE COLETIVO, SAMSUNG
24, 24/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1160, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
635, 30/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
262, 29/04/2018, 157, SAO PAULO, NULO, LG
1176, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
1426, 26/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - INTERIOR DE VEICULO, POSITIVO
253, 30/04/2018, 157, SAO PAULO, NULO, SAMSUNG
31, 29/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
733, 28/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, NULO
365, 29/04/2018, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, APPLE
768, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
848, 01/01/2020, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
1303, 12/01/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1188, 27/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
503, 02/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, LENOVO
324, 30/04/2018, 157, SAO PAULO, ROUBO (ART. 157) - INTERIOR DE VEICULO, SAMSUNG
454, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
219, 30/04/2018, NULO, SAO PAULO, A.I.-ROUBO (ART. 157) - TRANSEUNTE, OUTROS
1040, 09/01/2020, 155, SAO PAULO, FURTO (ART. 155) - TRANSEUNTE, NULO
28, 26/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
447, 02/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
300, 30/04/2018, 157, SAO PAULO, NULO, SAMSUNG
594, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
1243, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1209, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
169, 12/01/2018, NULO, SAO PAULO, FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO, NULO
331, 05/01/2018, 157, SAO PAULO, ROUBO (ART. 157) - VEICULO, OUTROS
377, 05/01/2018, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
192, 30/11/2018, NULO, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
381, 17/01/2019, 155, SAO PAULO, FURTO (ART. 155) - TRANSEUNTE, MOTOROLA
502, 02/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
86, 30/11/2018, 155, SAO PAULO, NULO, SAMSUNG
1384, 28/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
972, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
136, 12/01/2018, 155, SAO PAULO, FURTO (ART. 155) - TRANSEUNTE, NULO
903, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
293, 05/01/2018, 157, SAO PAULO, NULO, MOTOROLA
202, 29/04/2018, NULO, SAO PAULO, ROUBO (ART. 157) - OUTROS, LENOVO
145, 28/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
1291, 30/10/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, OUTROS
1431, 03/01/2021, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
445, 15/12/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
1258, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
22, 30/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
977, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
882, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, APPLE
656, 29/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
628, 09/01/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
610, 30/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
424, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
196, 30/11/2018, NULO, SAO PAULO, FURTO (ART. 155) - OUTROS, LG
1249, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
869, 01/01/2020, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
637, 30/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, LG
910, 01/01/2020, 180, SAO PAULO, A.I.-RECEPTACAO (ART. 180) - VEICULO, NULO
1460, 03/01/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
716, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, NULO
592, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, APPLE
727, 09/01/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, NULO
641, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, XIAOMI
957, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
1103, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1358, 28/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - VEICULO, SAMSUNG
1192, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
735, 09/01/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, NULO
934, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - VEICULO, SAMSUNG
518, 02/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
1312, 12/01/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
570, 02/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, ASUS
981, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, LG
1275, 29/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
1341, 12/01/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
1522, 27/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
1524, 03/01/2021, 157, SAO PAULO, A.I.-ROUBO (ART. 157) - OUTROS, NULO
164, 30/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
973, 29/08/2020, 147, SAO PAULO, AMEACA (ART. 147), NULO
1081, 09/01/2020, 155, SAO PAULO, FURTO (ART. 155) - INTERIOR ESTABELECIMENTO, NULO
340, 30/04/2018, 157, SAO PAULO, ROUBO (ART. 157) - VEICULO, MOTOROLA
821, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
1078, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO, SAMSUNG
142, 30/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
771, 09/01/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
729, 28/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, NULO
795, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - INTERIOR TRANSPORTE COLETIVO, SAMSUNG
1289, 27/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
1198, 29/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
395, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, LENOVO
119, 30/11/2018, 155, SAO PAULO, NULO, SAMSUNG
633, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
1417, 03/01/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, ASUS
617, 09/01/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
601, 30/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
36, 27/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1191, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1279, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
1313, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
627, 09/01/2019, 157, SAO PAULO, ROUBO (ART. 157) - VEICULO, SAMSUNG
1126, 26/08/2020, 155, SAO PAULO, FURTO (ART. 155) - TRANSEUNTE, SAMSUNG
376, 05/01/2018, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
446, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO, SAMSUNG
121, 12/01/2018, 155, SAO PAULO, NULO, SAMSUNG
120, 12/01/2018, 155, SAO PAULO, NULO, SAMSUNG
659, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
1248, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - TRANSEUNTE, XIAOMI
1347, 12/01/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
939, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
943, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
1244, 27/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
1132, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1404, 28/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, LG
1010, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1167, 27/11/2011, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
1158, 30/11/2021, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO, APPLE
40, 25/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
640, 30/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
490, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
650, 30/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
384, 30/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
667, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - INTERIOR DE VEICULO, SAMSUNG
269, 30/04/2018, 157, SAO PAULO, NULO, SAMSUNG
732, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, NULO
175, 29/11/2018, NULO, SAO PAULO, FURTO (ART. 155) - TRANSEUNTE, SAMSUNG
1213, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
144, 29/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
1385, 28/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
761, 09/01/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
187, 30/11/2018, NULO, SAO PAULO, FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO, APPLE
1455, 28/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, APPLE
1232, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
922, 01/01/2020, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, APPLE
935, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - VEICULO, SAMSUNG
742, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - VEICULO, LG
1082, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
992, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
452, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
388, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1153, 26/11/2021, 155, SAO PAULO, FURTO (ART. 155) - TRANSEUNTE, XIAOMI
962, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
1048, 28/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
703, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
407, 30/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
1007, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - ESTABELECIMENTO-OUTROS, APPLE
287, 30/04/2018, 157, SAO PAULO, NULO, APPLE
1151, 09/01/2020, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO, APPLE
385, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
492, 02/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
850, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, XIAOMI
949, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
211, 30/04/2018, NULO, SAO PAULO, ROUBO (ART. 157) - VEICULO, APPLE
1207, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
1011, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, OUTROS
924, 01/01/2020, 157, SAO PAULO, ROUBO (ART. 157) - VEICULO, SAMSUNG
94, 30/11/2018, 155, SAO PAULO, NULO, SAMSUNG
26, 26/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
1416, 03/01/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
1161, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
462, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, OUTROS
706, 09/01/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
956, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1169, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
396, 31/01/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
709, 31/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, NULO
1156, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, APPLE
37, 27/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
988, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
797, 28/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
1231, 26/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
450, 29/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
793, 31/12/2019, 157, SAO PAULO, ROUBO (ART. 157) - INTERIOR TRANSPORTE COLETIVO, LG
1505, 28/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
978, 28/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
295, 05/01/2018, 157, SAO PAULO, NULO, SAMSUNG
1452, 28/02/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, LG
161, 30/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
655, 30/08/2019, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
95, 30/11/2018, 155, SAO PAULO, NULO, MOTOROLA
1402, 03/01/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
122, 30/11/2018, 155, SAO PAULO, NULO, MOTOROLA
578, 29/01/2019, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - INTERIOR TRANSPORTE COLETIVO, SAMSUNG
259, 30/04/2018, 157, SAO PAULO, NULO, LG-
1240, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
619, 06/04/2019, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, POSITIVO
1443, 03/01/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
964, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
303, 30/04/2018, 157, SAO PAULO, NULO, MOTOROLA
1139, 29/08/2020, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - ESTABELECIMENTO ENSINO, SAMSUNG
153, 29/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
264, 30/04/2018, 157, SAO PAULO, NULO, MOTOROLA
1026, 31/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
984, 09/01/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
993, 28/08/2020, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1230, 30/11/2021, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, SAMSUNG
147, 30/11/2018, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, NULO
858, 01/01/2020, 157, SAO PAULO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
418, 31/01/2019, 155, SAO PAULO, FURTO (ART. 155) - OUTROS, MOTOROLA
1448, 03/01/2021, 157, SAO PAULO, ROUBO (ART. 157) - OUTROS, MOTOROLA
497, 31/01/2019, 155, SAO PAULO, FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO, MOTOROLA
